"","ID","V","I","W"
"3722",1382,"V49",450,14
"3732",1381,"V49",450,14
"3742",1378,"V49",450,14
"3752",1379,"V49",450,14
"3762",1380,"V49",450,14
"3772",1375,"V49",450,14
"3782",1376,"V49",450,14
"3792",1377,"V49",450,14
"3802",1374,"V49",450,14
"3813",1373,"V49",450,14
"3822",1371,"V49",450,14
"3832",1372,"V49",450,14
"3842",1370,"V49",450,14
"3852",1397,"V49",465,15
"3862",1398,"V49",465,15
"3872",1396,"V49",465,15
"3882",1394,"V49",465,15
"3892",1395,"V49",465,15
"3902",1393,"V49",465,15
"3913",1392,"V49",465,15
"3922",1391,"V49",465,15
"3932",1389,"V49",465,15
"3942",1390,"V49",465,15
"3952",1388,"V49",465,15
"3962",1387,"V49",465,15
"3972",1386,"V49",465,15
"3982",1384,"V49",465,15
"3992",1385,"V49",465,15
"4002",1414,"V49",481,16
"4013",1413,"V49",481,16
"4022",1411,"V49",481,16
"4032",1412,"V49",481,16
"4042",1408,"V49",481,16
"4052",1409,"V49",481,16
"4062",1410,"V49",481,16
"4072",1407,"V49",481,16
"4082",1406,"V49",481,16
"4092",1405,"V49",481,16
"4103",1403,"V49",481,16
"4113",1404,"V49",481,16
"4122",1402,"V49",481,16
"4132",1400,"V49",481,16
"4142",1401,"V49",481,16
"4152",1399,"V49",481,16
"4162",1430,"V49",497,16
"4172",1429,"V49",497,16
"4182",1428,"V49",497,16
"4192",1427,"V49",497,16
"4202",1426,"V49",497,16
"4213",1425,"V49",497,16
"4222",1422,"V49",497,16
"4232",1423,"V49",497,16
"4242",1424,"V49",497,16
"4252",1420,"V49",497,16
"4262",1421,"V49",497,16
"4272",1419,"V49",497,16
"4282",1418,"V49",497,16
"4292",1417,"V49",497,16
"4302",1416,"V49",497,16
"4313",1415,"V49",497,16
"4322",1446,"V49",513,16
"4332",1445,"V49",513,16
"4342",1443,"V49",513,16
"4352",1444,"V49",513,16
"4362",1442,"V49",513,16
"4372",1439,"V49",513,16
"4382",1440,"V49",513,16
"4392",1441,"V49",513,16
"4402",1438,"V49",513,16
"4413",1437,"V49",513,16
"4422",1435,"V49",513,16
"4432",1436,"V49",513,16
"4442",1433,"V49",513,16
"4452",1434,"V49",513,16
"4462",1431,"V49",513,16
"4472",1432,"V49",513,16
"4482",1462,"V49",529,16
"4492",1460,"V49",529,16
"4502",1461,"V49",529,16
"4513",1458,"V49",529,16
"4522",1459,"V49",529,16
"4532",1456,"V49",529,16
"4542",1457,"V49",529,16
"4552",1454,"V49",529,16
"4562",1455,"V49",529,16
"4572",1450,"V49",529,16
"4582",1451,"V49",529,16
"4592",1452,"V49",529,16
"4602",1453,"V49",529,16
"4613",1449,"V49",529,16
"4622",1447,"V49",529,16
"4632",1448,"V49",529,16
"4642",1475,"V49",542,13
"4652",1473,"V49",542,13
"4662",1474,"V49",542,13
"4672",1472,"V49",542,13
"4682",1470,"V49",542,13
"4692",1471,"V49",542,13
"4702",1469,"V49",542,13
"4713",1468,"V49",542,13
"4722",1467,"V49",542,13
"4732",1466,"V49",542,13
"4742",1465,"V49",542,13
"4752",1463,"V49",542,13
"4762",1464,"V49",542,13
"4772",1487,"V49",556,14
"4782",1488,"V49",556,14
"4792",1489,"V49",556,14
"4802",1485,"V49",556,14
"4813",1486,"V49",556,14
"4822",1484,"V49",556,14
"4832",1483,"V49",556,14
"4842",1481,"V49",556,14
"4852",1482,"V49",556,14
"4862",1480,"V49",556,14
"4872",1479,"V49",556,14
"4882",1477,"V49",556,14
"4892",1478,"V49",556,14
"4902",1476,"V49",556,14
"4913",1502,"V49",570,14
"4922",1503,"V49",570,14
"4932",1501,"V49",570,14
"4942",1499,"V49",570,14
"4952",1500,"V49",570,14
"4962",1498,"V49",570,14
"4972",1495,"V49",570,14
"4982",1496,"V49",570,14
"4992",1497,"V49",570,14
"5002",1494,"V49",570,14
"5013",1493,"V49",570,14
"5022",1491,"V49",570,14
"5032",1492,"V49",570,14
"5042",1490,"V49",570,14
"5052",1518,"V49",585,15
"5062",1515,"V49",585,15
"5072",1516,"V49",585,15
"5082",1517,"V49",585,15
"5092",1514,"V49",585,15
"5103",1513,"V49",585,15
"5113",1512,"V49",585,15
"5122",1508,"V49",585,15
"5132",1509,"V49",585,15
"5142",1510,"V49",585,15
"5152",1511,"V49",585,15
"5162",1507,"V49",585,15
"5172",1505,"V49",585,15
"5182",1506,"V49",585,15
"5192",1504,"V49",585,15
"5202",1531,"V49",599,14
"5213",1532,"V49",599,14
"5222",1530,"V49",599,14
"5232",1528,"V49",599,14
"5242",1529,"V49",599,14
"5252",1527,"V49",599,14
"5262",1525,"V49",599,14
"5272",1526,"V49",599,14
"5282",1523,"V49",599,14
"5292",1524,"V49",599,14
"5302",1522,"V49",599,14
"5313",1521,"V49",599,14
"5322",1520,"V49",599,14
"5332",1519,"V49",599,14
"5342",1537,"V49",606,7
"5352",1538,"V49",606,7
"5362",1539,"V49",606,7
"5372",1536,"V49",606,7
"5382",1535,"V49",606,7
"5392",1533,"V49",606,7
"5402",1534,"V49",606,7
"5413",1548,"V49",616,10
"5422",1549,"V49",616,10
"5432",1546,"V49",616,10
"5442",1547,"V49",616,10
"5452",1545,"V49",616,10
"5462",1543,"V49",616,10
"5472",1544,"V49",616,10
"5482",1540,"V49",616,10
"5492",1541,"V49",616,10
"5502",1542,"V49",616,10
"5513",1558,"V49",626,10
"5522",1559,"V49",626,10
"5532",1557,"V49",626,10
"5542",1556,"V49",626,10
"5552",1554,"V49",626,10
"5562",1555,"V49",626,10
"5572",1553,"V49",626,10
"5582",1552,"V49",626,10
"5592",1551,"V49",626,10
"5602",1550,"V49",626,10
"5613",1569,"V49",637,11
"5622",1570,"V49",637,11
"5632",1568,"V49",637,11
"5642",1567,"V49",637,11
"5652",1565,"V49",637,11
"5662",1566,"V49",637,11
"5672",1564,"V49",637,11
"5682",1562,"V49",637,11
"5692",1563,"V49",637,11
"5702",1560,"V49",637,11
"5713",1561,"V49",637,11
"5722",1578,"V49",645,8
"5732",1576,"V49",645,8
"5742",1577,"V49",645,8
"5752",1574,"V49",645,8
"5762",1575,"V49",645,8
"5772",1573,"V49",645,8
"5782",1572,"V49",645,8
"5792",1571,"V49",645,8
"5802",1588,"V49",655,10
"5813",1587,"V49",655,10
"5822",1586,"V49",655,10
"5832",1583,"V49",655,10
"5842",1584,"V49",655,10
"5852",1585,"V49",655,10
"5862",1582,"V49",655,10
"5872",1581,"V49",655,10
"5882",1579,"V49",655,10
"5892",1580,"V49",655,10
"5902",1597,"V49",664,9
"5913",1595,"V49",664,9
"5922",1596,"V49",664,9
"5932",1593,"V49",664,9
"5942",1594,"V49",664,9
"5952",1590,"V49",664,9
"5962",1591,"V49",664,9
"5972",1592,"V49",664,9
"5982",1589,"V49",664,9
"5992",1605,"V49",673,9
"6002",1606,"V49",673,9
"6013",1604,"V49",673,9
"6022",1601,"V49",673,9
"6032",1602,"V49",673,9
"6042",1603,"V49",673,9
"6052",1599,"V49",673,9
"6062",1600,"V49",673,9
"6072",1598,"V49",673,9
"6082",1612,"V49",680,7
"6092",1613,"V49",680,7
"6103",1611,"V49",680,7
"6113",1610,"V49",680,7
"6122",1609,"V49",680,7
"6132",1608,"V49",680,7
"6142",1607,"V49",680,7
"6152",1624,"V49",691,11
"6162",1620,"V49",691,11
"6172",1621,"V49",691,11
"6182",1622,"V49",691,11
"6192",1623,"V49",691,11
"6202",1619,"V49",691,11
"6213",1616,"V49",691,11
"6222",1617,"V49",691,11
"6232",1618,"V49",691,11
"6242",1615,"V49",691,11
"6252",1614,"V49",691,11
"6262",1638,"V49",705,14
"6272",1637,"V49",705,14
"6282",1636,"V49",705,14
"6292",1634,"V49",705,14
"6302",1635,"V49",705,14
"6313",1633,"V49",705,14
"6322",1632,"V49",705,14
"6332",1630,"V49",705,14
"6342",1631,"V49",705,14
"6352",1629,"V49",705,14
"6362",1627,"V49",705,14
"6372",1628,"V49",705,14
"6382",1625,"V49",705,14
"6392",1626,"V49",705,14
"6402",1645,"V49",712,7
"6413",1643,"V49",712,7
"6422",1644,"V49",712,7
"6432",1642,"V49",712,7
"6442",1639,"V49",712,7
"6452",1640,"V49",712,7
"6462",1641,"V49",712,7
"6472",1653,"V49",721,9
"6482",1654,"V49",721,9
"6492",1652,"V49",721,9
"6502",1651,"V49",721,9
"6513",1649,"V49",721,9
"6522",1650,"V49",721,9
"6532",1647,"V49",721,9
"6542",1648,"V49",721,9
"6552",1646,"V49",721,9
"6562",1662,"V49",729,8
"6572",1661,"V49",729,8
"6582",1660,"V49",729,8
"6592",1659,"V49",729,8
"6602",1658,"V49",729,8
"6613",1655,"V49",729,8
"6622",1656,"V49",729,8
"6632",1657,"V49",729,8
"6642",1674,"V49",743,14
"6652",1675,"V49",743,14
"6662",1676,"V49",743,14
"6672",1672,"V49",743,14
"6682",1673,"V49",743,14
"6692",1671,"V49",743,14
"6702",1670,"V49",743,14
"6713",1669,"V49",743,14
"6722",1668,"V49",743,14
"6732",1667,"V49",743,14
"6742",1666,"V49",743,14
"6752",1663,"V49",743,14
"6762",1664,"V49",743,14
"6772",1665,"V49",743,14
"6782",1690,"V49",757,14
"6792",1688,"V49",757,14
"6802",1689,"V49",757,14
"6813",1686,"V49",757,14
"6822",1687,"V49",757,14
"6832",1685,"V49",757,14
"6842",1684,"V49",757,14
"6852",1683,"V49",757,14
"6862",1682,"V49",757,14
"6872",1680,"V49",757,14
"6882",1681,"V49",757,14
"6892",1678,"V49",757,14
"6902",1679,"V49",757,14
"6913",1677,"V49",757,14
"6922",1701,"V49",769,12
"6932",1702,"V49",769,12
"6942",1698,"V49",769,12
"6952",1699,"V49",769,12
"6962",1700,"V49",769,12
"6972",1696,"V49",769,12
"6982",1697,"V49",769,12
"6992",1695,"V49",769,12
"7002",1691,"V49",769,12
"7013",1692,"V49",769,12
"7022",1693,"V49",769,12
"7032",1694,"V49",769,12
"7042",1711,"V49",778,9
"7052",1708,"V49",778,9
"7062",1709,"V49",778,9
"7072",1710,"V49",778,9
"7082",1706,"V49",778,9
"7092",1707,"V49",778,9
"7103",1705,"V49",778,9
"7113",1704,"V49",778,9
"7122",1703,"V49",778,9
"7132",1720,"V49",787,9
"7142",1718,"V49",787,9
"7152",1719,"V49",787,9
"7162",1717,"V49",787,9
"7172",1716,"V49",787,9
"7182",1715,"V49",787,9
"7192",1714,"V49",787,9
"7202",1712,"V49",787,9
"7213",1713,"V49",787,9
"7222",1732,"V49",799,12
"7232",1731,"V49",799,12
"7242",1729,"V49",799,12
"7252",1730,"V49",799,12
"7262",1726,"V49",799,12
"7272",1727,"V49",799,12
"7282",1728,"V49",799,12
"7292",1725,"V49",799,12
"7302",1724,"V49",799,12
"7313",1723,"V49",799,12
"7322",1722,"V49",799,12
"7332",1721,"V49",799,12
"7342",1743,"V49",810,11
"7352",1742,"V49",810,11
"7362",1741,"V49",810,11
"7372",1739,"V49",810,11
"7382",1740,"V49",810,11
"7392",1738,"V49",810,11
"7402",1736,"V49",810,11
"7413",1737,"V49",810,11
"7422",1735,"V49",810,11
"7432",1733,"V49",810,11
"7442",1734,"V49",810,11
"7452",1752,"V49",819,9
"7462",1750,"V49",819,9
"7472",1751,"V49",819,9
"7482",1748,"V49",819,9
"7492",1749,"V49",819,9
"7502",1747,"V49",819,9
"7513",1744,"V49",819,9
"7522",1745,"V49",819,9
"7532",1746,"V49",819,9
"7542",1758,"V49",827,8
"7552",1759,"V49",827,8
"7562",1760,"V49",827,8
"7572",1756,"V49",827,8
"7582",1757,"V49",827,8
"7592",1754,"V49",827,8
"7602",1755,"V49",827,8
"7613",1753,"V49",827,8
"7622",1765,"V49",833,6
"7632",1766,"V49",833,6
"7642",1763,"V49",833,6
"7652",1764,"V49",833,6
"7662",1761,"V49",833,6
"7672",1762,"V49",833,6
"7682",1775,"V49",842,9
"7692",1771,"V49",842,9
"7702",1772,"V49",842,9
"7713",1773,"V49",842,9
"7722",1774,"V49",842,9
"7732",1770,"V49",842,9
"7742",1767,"V49",842,9
"7752",1768,"V49",842,9
"7762",1769,"V49",842,9
"7772",1781,"V49",849,7
"7782",1782,"V49",849,7
"7792",1779,"V49",849,7
"7802",1780,"V49",849,7
"7813",1777,"V49",849,7
"7822",1778,"V49",849,7
"7832",1776,"V49",849,7
"7842",1789,"V49",857,8
"7852",1790,"V49",857,8
"7862",1787,"V49",857,8
"7872",1788,"V49",857,8
"7882",1785,"V49",857,8
"7892",1786,"V49",857,8
"7902",1784,"V49",857,8
"7913",1783,"V49",857,8
"7922",1798,"V49",865,8
"7932",1797,"V49",865,8
"7942",1796,"V49",865,8
"7952",1793,"V49",865,8
"7962",1794,"V49",865,8
"7972",1795,"V49",865,8
"7982",1792,"V49",865,8
"7992",1791,"V49",865,8
"8002",1801,"V49",871,6
"8013",1802,"V49",871,6
"8022",1803,"V49",871,6
"8032",1804,"V49",871,6
"8042",1799,"V49",871,6
"8052",1800,"V49",871,6
"8062",1812,"V49",879,8
"8072",1811,"V49",879,8
"8082",1810,"V49",879,8
"8092",1809,"V49",879,8
"8103",1807,"V49",879,8
"8113",1808,"V49",879,8
"8122",1806,"V49",879,8
"8132",1805,"V49",879,8
"8142",1821,"V49",888,9
"8152",1819,"V49",888,9
"8162",1820,"V49",888,9
"8172",1818,"V49",888,9
"8182",1817,"V49",888,9
"8192",1815,"V49",888,9
"8202",1816,"V49",888,9
"8213",1813,"V49",888,9
"8222",1814,"V49",888,9
"8232",1832,"V49",899,11
"8242",1829,"V49",899,11
"8252",1830,"V49",899,11
"8262",1831,"V49",899,11
"8272",1828,"V49",899,11
"8282",1827,"V49",899,11
"8292",1825,"V49",899,11
"8302",1826,"V49",899,11
"8313",1822,"V49",899,11
"8322",1823,"V49",899,11
"8332",1824,"V49",899,11
"8342",1838,"V49",907,8
"8352",1839,"V49",907,8
"8362",1840,"V49",907,8
"8372",1836,"V49",907,8
"8382",1837,"V49",907,8
"8392",1834,"V49",907,8
"8402",1835,"V49",907,8
"8413",1833,"V49",907,8
"8422",1845,"V49",915,7
"8432",1846,"V49",915,7
"8442",1847,"V49",915,7
"8452",1841,"V49",915,7
"8462",1842,"V49",915,7
"8472",1843,"V49",915,7
"8482",1844,"V49",915,7
"8492",1854,"V49",922,7
"8502",1853,"V49",922,7
"8513",1852,"V49",922,7
"8522",1851,"V49",922,7
"8532",1850,"V49",922,7
"8542",1849,"V49",922,7
"8552",1848,"V49",922,7
"8562",1860,"V49",928,6
"8572",1857,"V49",928,6
"8582",1858,"V49",928,6
"8592",1859,"V49",928,6
"8602",1855,"V49",928,6
"8613",1856,"V49",928,6
"8622",1865,"V49",933,5
"8632",1864,"V49",933,5
"8642",1863,"V49",933,5
"8652",1861,"V49",933,5
"8662",1862,"V49",933,5
"8672",1873,"V49",947,9
"8682",1874,"V49",947,9
"8692",1872,"V49",947,9
"8702",1869,"V49",947,9
"8713",1870,"V49",947,9
"8722",1871,"V49",947,9
"8732",1868,"V49",947,9
"8742",1866,"V49",947,9
"8752",1867,"V49",947,9
"8762",1883,"V49",956,9
"8772",1882,"V49",956,9
"8782",1881,"V49",956,9
"8792",1879,"V49",956,9
"8802",1880,"V49",956,9
"8813",1878,"V49",956,9
"8822",1877,"V49",956,9
"8832",1876,"V49",956,9
"8842",1875,"V49",956,9
"8852",1892,"V49",965,9
"8862",1890,"V49",965,9
"8872",1891,"V49",965,9
"8882",1889,"V49",965,9
"8892",1888,"V49",965,9
"8902",1887,"V49",965,9
"8913",1886,"V49",965,9
"8922",1884,"V49",965,9
"8932",1885,"V49",965,9
"8942",1899,"V49",972,7
"8952",1898,"V49",972,7
"8962",1897,"V49",972,7
"8972",1896,"V49",972,7
"8982",1894,"V49",972,7
"8992",1895,"V49",972,7
"9002",1893,"V49",972,7
"9013",1900,"V49",975,3
"9022",1901,"V49",975,3
"9032",1902,"V49",975,3
"9042",1904,"V49",978,3
"9052",1905,"V49",978,3
"9062",1903,"V49",978,3
"9072",1908,"V49",981,3
"9082",1906,"V49",981,3
"9092",1907,"V49",981,3
"9102",1910,"V49",983,2
"9113",1909,"V49",983,2
"9122",1911,"V49",986,3
"9132",1912,"V49",986,3
"9142",1913,"V49",986,3
"9152",1916,"V49",992,4
"9162",1917,"V49",992,4
"9172",1915,"V49",992,4
"9182",1914,"V49",992,4
"9192",1920,"V49",995,3
"9202",1919,"V49",995,3
"9213",1918,"V49",995,3
"9222",1924,"V49",999,4
"9232",1921,"V49",999,4
"9242",1922,"V49",999,4
"9252",1923,"V49",999,4
"2104",1001,"V7",5,1
"3104",1002,"V7",10,2
"4104",1003,"V7",10,2
"5104",1005,"V7",12,2
"6104",1004,"V7",12,2
"7104",1006,"V7",13,1
"8104",1007,"V7",14,1
"938",1008,"V7",23,3
"1014",1009,"V7",23,3
"1114",1010,"V7",23,3
"1214",1012,"V7",26,3
"1314",1013,"V7",26,3
"1414",1011,"V7",26,3
"1514",1014,"V7",28,2
"1614",1015,"V7",28,2
"1714",1016,"V7",30,2
"1814",1017,"V7",30,2
"1914",1018,"V7",32,2
"2014",1019,"V7",32,2
"2114",1021,"V7",35,3
"2214",1022,"V7",35,3
"2314",1020,"V7",35,3
"2414",1024,"V7",38,3
"2514",1025,"V7",38,3
"2614",1023,"V7",38,3
"2714",1028,"V7",41,3
"2814",1027,"V7",41,3
"2914",1026,"V7",41,3
"3014",1029,"V7",43,2
"3114",1030,"V7",43,2
"3214",1031,"V7",48,2
"3314",1032,"V7",48,2
"3414",1034,"V7",50,2
"3514",1033,"V7",50,2
"3614",1035,"V7",51,1
"3714",1036,"V7",61,4
"3814",1037,"V7",61,4
"3914",1038,"V7",61,4
"4014",1039,"V7",61,4
"4114",1043,"V7",65,4
"4214",1042,"V7",65,4
"4314",1041,"V7",65,4
"4414",1040,"V7",65,4
"4514",1046,"V7",68,3
"4614",1045,"V7",68,3
"4714",1044,"V7",68,3
"4814",1047,"V7",70,2
"4914",1048,"V7",70,2
"5014",1050,"V7",72,2
"5114",1049,"V7",72,2
"5214",1051,"V7",73,1
"5314",1052,"V7",74,1
"5414",1053,"V7",79,2
"5514",1054,"V7",79,2
"5614",1057,"V7",93,5
"5714",1058,"V7",93,5
"5814",1059,"V7",93,5
"5914",1055,"V7",93,5
"6014",1056,"V7",93,5
"6114",1062,"V7",102,6
"6214",1063,"V7",102,6
"6314",1064,"V7",102,6
"6414",1065,"V7",102,6
"6514",1061,"V7",102,6
"6614",1060,"V7",102,6
"6714",1072,"V7",112,7
"6814",1071,"V7",112,7
"6914",1070,"V7",112,7
"7014",1069,"V7",112,7
"7114",1066,"V7",112,7
"7214",1067,"V7",112,7
"7314",1068,"V7",112,7
"7414",1075,"V7",115,3
"7514",1073,"V7",115,3
"7614",1074,"V7",115,3
"7714",1080,"V7",121,6
"7814",1081,"V7",121,6
"7914",1076,"V7",121,6
"8014",1077,"V7",121,6
"8114",1078,"V7",121,6
"8214",1079,"V7",121,6
"8314",1085,"V7",125,4
"8414",1084,"V7",125,4
"8514",1082,"V7",125,4
"8614",1083,"V7",125,4
"8714",1090,"V7",130,5
"8814",1089,"V7",130,5
"8914",1088,"V7",130,5
"9014",1086,"V7",130,5
"9114",1087,"V7",130,5
"9214",1095,"V7",137,7
"939",1096,"V7",137,7
"943",1097,"V7",137,7
"953",1094,"V7",137,7
"963",1091,"V7",137,7
"973",1092,"V7",137,7
"983",1093,"V7",137,7
"993",1102,"V7",142,5
"1003",1101,"V7",142,5
"1015",1098,"V7",142,5
"1023",1099,"V7",142,5
"1033",1100,"V7",142,5
"1043",1106,"V7",147,5
"1053",1107,"V7",147,5
"1063",1103,"V7",147,5
"1073",1104,"V7",147,5
"1083",1105,"V7",147,5
"1093",1114,"V7",162,8
"1103",1115,"V7",162,8
"1115",1112,"V7",162,8
"1123",1113,"V7",162,8
"1133",1108,"V7",162,8
"1143",1109,"V7",162,8
"1153",1110,"V7",162,8
"1163",1111,"V7",162,8
"1173",1120,"V7",168,6
"1183",1121,"V7",168,6
"1193",1118,"V7",168,6
"1203",1119,"V7",168,6
"1215",1116,"V7",168,6
"1223",1117,"V7",168,6
"1233",1127,"V7",175,7
"1243",1128,"V7",175,7
"1253",1125,"V7",175,7
"1263",1126,"V7",175,7
"1273",1123,"V7",175,7
"1283",1124,"V7",175,7
"1293",1122,"V7",175,7
"1303",1136,"V7",183,8
"1315",1134,"V7",183,8
"1323",1135,"V7",183,8
"1333",1131,"V7",183,8
"1343",1132,"V7",183,8
"1353",1133,"V7",183,8
"1363",1130,"V7",183,8
"1373",1129,"V7",183,8
"1383",1141,"V7",188,5
"1393",1139,"V7",188,5
"1403",1140,"V7",188,5
"1415",1138,"V7",188,5
"1423",1137,"V7",188,5
"1433",1146,"V7",194,6
"1443",1147,"V7",194,6
"1453",1145,"V7",194,6
"1463",1143,"V7",194,6
"1473",1144,"V7",194,6
"1483",1142,"V7",194,6
"1493",1154,"V7",201,7
"1503",1153,"V7",201,7
"1515",1152,"V7",201,7
"1523",1150,"V7",201,7
"1533",1151,"V7",201,7
"1543",1148,"V7",201,7
"1553",1149,"V7",201,7
"1563",1160,"V7",207,6
"1573",1157,"V7",207,6
"1583",1158,"V7",207,6
"1593",1159,"V7",207,6
"1603",1156,"V7",207,6
"1615",1155,"V7",207,6
"1623",1163,"V7",210,3
"1633",1162,"V7",210,3
"1643",1161,"V7",210,3
"1653",1167,"V7",216,6
"1663",1168,"V7",216,6
"1673",1169,"V7",216,6
"1683",1165,"V7",216,6
"1693",1166,"V7",216,6
"1703",1164,"V7",216,6
"1715",1175,"V7",222,6
"1723",1174,"V7",222,6
"1733",1173,"V7",222,6
"1743",1171,"V7",222,6
